MEMBER_NO,ENROLLED_DATE,BIRTH_DATE,GENDER,CIVIL_STATUS,BRANCH_CODE,BRANCH_TYPE,STATE
3693060044,2019-08-29,1975-11-20,M,S,MOB,MOBILE,NT
4557957109,2019-05-03,2004-11-17,M,W,MOB,MOBILE,QLD
3458282285,2019-08-13,1986-08-26,F,S,173,STORE,NT
5968171434,2019-12-03,1999-11-25,O,M,MOB,MOBILE,VIC
310287254,2017-06-03,1985-03-12,O,M,MOB,MOBILE,VIC
9960068406,2017-05-25,1983-10-27,F,D,MOB,MOBILE,SA
6273822433,2019-06-11,1977-09-09,M,W,MOB,MOBILE,WA
7351705628,2017-03-07,1984-07-15,M,D,MOB,MOBILE,ACT
9998883163,2017-08-01,1994-02-08,M,S,771,STORE,QLD
6570231730,2019-05-03,1980-12-26,F,S,MOB,MOBILE,SA
807720589,2018-05-05,1977-03-20,O,S,409,STORE,SA
3070797282,2018-04-14,1984-11-02,M,W,MOB,MOBILE,SA
8165122890,2019-10-06,1978-05-24,M,S,580,STORE,WA
8833295167,2018-11-07,1990-11-03,F,W,MOB,MOBILE,WA
340944878,2018-08-26,2003-09-11,M,W,124,STORE,NT
5841585772,2019-11-15,1976-07-21,O,M,MOB,MOBILE,NT
7420144381,2017-12-09,1996-10-08,F,W,741,STORE,VIC
3369458394,2018-04-05,1999-08-05,M,D,801,STORE,VIC
9162552233,2017-09-29,1995-06-17,M,S,MOB,MOBILE,NSW
7905995917,2018-10-23,1972-04-17,O,M,283,STORE,NSW
9165954851,2019-07-23,1972-04-09,F,D,248,STORE,NT
5902190276,2019-10-07,1981-01-11,M,S,618,STORE,WA
6408441789,2018-02-01,1991-01-14,F,M,MOB,MOBILE,NSW
287772040,2019-11-19,2000-07-04,F,S,MOB,MOBILE,NSW
8002123286,2019-10-25,2005-01-18,M,D,MOB,MOBILE,ACT
6413723533,2017-05-25,1994-11-10,O,M,659,STORE,NT
7079829568,2018-07-18,1982-02-06,M,M,MOB,MOBILE,NSW
9453564767,2018-08-18,1999-03-29,M,S,057,STORE,ACT
2113648264,2017-06-17,1980-07-18,M,D,MOB,MOBILE,VIC
1943776597,2019-04-19,1989-11-27,O,S,214,STORE,WA
1259859993,2017-06-26,1974-06-14,F,W,404,STORE,WA
4226827158,2018-12-14,2002-08-05,O,W,MOB,MOBILE,VIC
7812348529,2019-08-07,1991-11-01,O,M,086,STORE,NSW
6243381548,2018-07-29,2001-11-30,M,M,MOB,MOBILE,NSW
2810916807,2018-06-25,2003-12-31,O,D,MOB,MOBILE,ACT
3617545052,2019-07-05,1979-04-19,O,W,316,STORE,ACT
3049115862,2018-11-20,1997-07-21,F,S,MOB,MOBILE,WA
6574518377,2019-02-11,2001-08-04,M,M,MOB,MOBILE,NT
5962235672,2019-04-21,1980-10-01,O,W,738,STORE,VIC
6984314355,2019-07-24,1970-11-09,M,S,MOB,MOBILE,ACT
7817817871,2018-09-23,1990-04-17,F,M,535,STORE,WA
7210762422,2019-01-03,2004-06-23,F,D,349,STORE,TAS
3187512295,2019-08-11,1997-04-03,M,D,566,STORE,TAS
7527583422,2018-04-28,1990-06-04,M,M,787,STORE,WA
2881730061,2018-11-19,2005-08-09,M,M,MOB,MOBILE,TAS
7331814812,2019-09-02,1999-02-05,M,D,883,STORE,TAS
5778870536,2019-02-02,1997-12-27,F,M,525,STORE,SA
7071454118,2018-09-18,1993-05-25,O,D,152,STORE,NSW
8657528605,2018-10-09,1990-06-30,O,M,252,STORE,VIC
3495063457,2017-04-08,1974-11-30,F,D,630,STORE,ACT
8457152867,2019-11-26,1998-04-06,F,W,825,STORE,VIC
9112482996,2017-10-10,2004-11-14,F,S,609,STORE,NSW
8815659431,2017-08-24,1984-10-05,F,D,689,STORE,NT
8164263451,2018-07-22,1999-05-11,F,W,253,STORE,WA
5120904214,2019-11-08,1973-03-04,M,D,MOB,MOBILE,QLD
4994846139,2018-03-17,1993-08-30,F,W,825,STORE,ACT
2874233308,2018-07-28,1980-10-06,F,W,MOB,MOBILE,TAS
7486419495,2017-05-28,1972-09-08,F,D,MOB,MOBILE,TAS
5276804833,2017-03-07,1991-05-18,M,D,MOB,MOBILE,NT
5414116198,2017-07-02,1997-04-04,M,S,MOB,MOBILE,SA
5709758279,2018-01-23,1988-02-27,O,M,MOB,MOBILE,QLD
889673326,2019-12-31,1971-08-24,O,M,775,STORE,VIC
4882119258,2018-06-07,1986-01-05,F,W,249,STORE,VIC
2786482989,2018-08-09,1978-09-26,M,D,719,STORE,NT
4209625328,2019-10-11,1992-10-02,O,S,MOB,MOBILE,QLD
6213447958,2018-09-28,1971-09-10,O,W,676,STORE,SA
3232054367,2018-02-10,1986-01-23,M,W,MOB,MOBILE,NT
838099948,2018-06-28,1976-01-17,F,M,967,STORE,ACT
4749137215,2019-03-02,1985-09-09,O,W,MOB,MOBILE,QLD
9552282785,2017-10-02,1998-02-26,O,M,MOB,MOBILE,WA
2720424414,2017-10-12,1981-01-29,M,D,313,STORE,TAS
7947663544,2018-06-03,1980-12-18,O,S,638,STORE,WA
8624412295,2019-01-24,1990-12-28,M,D,670,STORE,TAS
2550299341,2019-02-12,1996-07-04,O,D,MOB,MOBILE,SA
3720661608,2018-09-01,1973-01-24,O,S,072,STORE,SA
8524508943,2018-07-05,1992-07-23,O,M,MOB,MOBILE,TAS
8374972084,2018-05-11,1992-04-26,M,D,MOB,MOBILE,ACT
3603805576,2018-06-01,1989-07-03,O,D,MOB,MOBILE,VIC
4960374346,2017-06-23,1997-05-04,M,W,MOB,MOBILE,QLD
1177972668,2018-07-26,2003-10-18,O,M,MOB,MOBILE,WA
2321287908,2017-02-18,1995-12-22,M,W,373,STORE,SA
9934620803,2018-04-29,1980-12-19,F,D,MOB,MOBILE,SA
1411726350,2017-04-30,2005-12-02,O,D,155,STORE,QLD
92203955,2019-09-16,1991-07-08,M,S,MOB,MOBILE,NT
5773620578,2017-11-07,1997-08-22,M,D,MOB,MOBILE,QLD
3624515287,2019-06-29,1986-12-02,O,M,MOB,MOBILE,NT
6601868970,2017-01-11,1995-04-09,F,M,MOB,MOBILE,WA
8468145881,2019-06-03,1993-11-07,M,D,509,STORE,VIC
2830643838,2017-05-14,1977-08-05,M,S,542,STORE,QLD
2257525379,2019-01-15,1986-02-06,M,M,MOB,MOBILE,SA
3910220009,2019-06-14,1993-02-27,M,W,MOB,MOBILE,TAS
7000800301,2018-07-29,1974-05-25,F,S,309,STORE,SA
7242826568,2018-06-03,2004-11-27,O,W,968,STORE,NSW
3341080095,2018-01-03,1995-06-14,O,M,810,STORE,QLD
4537303929,2017-07-02,1976-10-13,F,D,911,STORE,SA
2660732924,2018-01-17,1994-10-04,M,S,706,STORE,TAS
4386851185,2019-08-15,1986-09-26,O,M,MOB,MOBILE,VIC
1725990876,2017-08-19,1989-04-20,O,W,113,STORE,SA
2047388987,2019-03-31,1991-06-28,O,D,219,STORE,QLD
3738094617,2019-04-06,1995-07-17,M,S,MOB,MOBILE,ACT
5727630417,2017-04-17,1984-08-11,F,D,981,STORE,ACT
8313639910,2019-05-26,1971-08-05,F,M,MOB,MOBILE,TAS
7257261948,2017-10-03,2003-10-21,F,S,238,STORE,NSW
6669259448,2018-10-26,2002-05-19,O,W,423,STORE,NSW
74026166,2018-01-31,1970-10-15,O,W,085,STORE,QLD
5276135692,2018-03-24,1977-05-21,F,M,223,STORE,NT
454460789,2019-06-20,1988-09-23,F,S,MOB,MOBILE,SA
4901693998,2019-08-14,1980-06-13,M,W,947,STORE,TAS
3683919058,2019-02-23,1995-04-19,F,S,500,STORE,ACT
8925431452,2018-01-08,1982-10-24,O,D,566,STORE,TAS
9660204784,2018-03-12,2000-03-22,M,S,MOB,MOBILE,VIC
4161759276,2017-06-08,2003-07-07,M,S,419,STORE,WA
2377692,2017-03-25,1994-11-13,O,S,778,STORE,ACT
4255232664,2019-05-21,1984-09-10,F,W,010,STORE,TAS
9816428265,2019-09-06,2005-09-02,F,S,MOB,MOBILE,NT
2383879610,2019-03-25,2004-05-19,O,W,MOB,MOBILE,TAS
7445351587,2017-03-14,1981-09-12,F,M,MOB,MOBILE,VIC
7180655935,2018-01-25,1975-03-18,O,S,608,STORE,VIC
4740312699,2018-08-17,1987-09-18,O,D,MOB,MOBILE,SA
4854430222,2019-12-05,2003-06-09,M,M,826,STORE,TAS
9067135926,2017-03-22,1970-03-28,F,W,MOB,MOBILE,ACT
5904216028,2017-01-16,1972-09-24,O,D,MOB,MOBILE,WA
3291489121,2017-02-03,2003-09-07,O,W,738,STORE,ACT
4003332303,2017-05-31,1996-02-16,M,D,530,STORE,QLD
6227865513,2019-08-30,2002-12-31,M,D,370,STORE,QLD
7089403717,2018-01-05,1997-06-16,F,W,858,STORE,NT
4463389995,2019-08-14,1988-12-25,F,S,485,STORE,NT
5019144115,2017-07-11,1973-06-22,F,W,831,STORE,ACT
4646752367,2018-05-27,1988-05-11,F,M,MOB,MOBILE,ACT
392181633,2018-09-18,1995-04-12,O,D,MOB,MOBILE,SA
4300214151,2017-01-30,1987-12-07,M,D,MOB,MOBILE,WA
6098787156,2018-02-21,2002-03-07,M,M,113,STORE,VIC
9223109732,2019-01-05,1981-02-19,F,D,MOB,MOBILE,SA
7156903613,2019-12-09,1970-09-04,F,W,216,STORE,ACT
4156907883,2017-11-13,1986-11-27,O,M,257,STORE,ACT
6871091596,2019-11-22,1987-10-12,F,D,MOB,MOBILE,VIC
917846024,2018-06-02,1980-12-04,O,W,461,STORE,NSW
3343694921,2017-07-16,1973-02-20,F,D,MOB,MOBILE,ACT
7691276622,2017-01-08,1986-10-12,M,M,025,STORE,WA
3187010728,2019-07-03,1986-08-07,M,W,MOB,MOBILE,NT
7845526343,2018-01-23,1987-10-13,O,M,860,STORE,WA
4493257493,2018-09-14,1981-01-28,M,D,MOB,MOBILE,WA
70801684,2017-10-07,1989-10-21,O,D,MOB,MOBILE,QLD
6764411122,2017-03-03,1996-12-16,F,D,205,STORE,TAS
7466794324,2017-03-07,1995-03-24,F,D,MOB,MOBILE,SA
1049766295,2018-03-24,1989-07-24,M,S,298,STORE,VIC
7160614991,2018-11-05,1974-08-29,M,W,536,STORE,QLD
249169829,2019-05-15,2003-06-12,F,D,MOB,MOBILE,TAS
5363730873,2019-09-01,1980-02-11,M,W,MOB,MOBILE,SA
3187622921,2017-05-31,1994-09-23,O,D,MOB,MOBILE,QLD
8329479390,2017-05-01,2004-07-29,F,M,MOB,MOBILE,QLD
8936839901,2017-09-03,1982-09-28,F,S,MOB,MOBILE,NT
9505009801,2017-12-20,1991-04-26,M,M,MOB,MOBILE,QLD
8761065271,2018-07-26,1996-07-12,F,W,MOB,MOBILE,NT
2182246784,2017-05-13,1978-11-22,F,S,MOB,MOBILE,SA
3510739905,2019-06-27,1983-10-05,F,M,756,STORE,SA
2232925029,2019-06-15,1970-03-18,F,S,MOB,MOBILE,SA
7132026020,2017-05-27,1981-10-31,F,D,749,STORE,WA
5383549870,2017-07-03,1975-05-30,O,M,533,STORE,WA
3736032559,2018-05-27,1972-07-15,M,W,MOB,MOBILE,QLD
6530227329,2017-12-01,1999-08-04,O,W,MOB,MOBILE,WA
4352892918,2019-11-27,1986-03-30,M,W,MOB,MOBILE,NSW
8748386564,2017-10-18,2004-06-29,F,D,MOB,MOBILE,ACT
1113747465,2019-02-11,1980-06-25,O,D,073,STORE,VIC
1147364377,2019-11-03,1970-09-07,O,S,068,STORE,VIC
2971030116,2019-12-02,1984-09-17,F,W,216,STORE,SA
5178884239,2018-04-12,1972-10-16,M,M,MOB,MOBILE,VIC
789913239,2017-12-03,2000-02-18,F,M,482,STORE,SA
3095789374,2019-04-03,1998-07-11,F,D,991,STORE,ACT
451244746,2019-02-02,1984-08-22,M,S,MOB,MOBILE,SA
2077219430,2018-11-08,1992-06-02,F,M,MOB,MOBILE,TAS
1228417413,2019-02-25,1972-02-25,O,M,MOB,MOBILE,NT
1383875369,2017-11-18,1981-06-04,F,M,MOB,MOBILE,SA
8134898900,2019-09-09,1994-12-15,F,S,MOB,MOBILE,TAS
6111200674,2017-07-15,2005-06-21,O,W,900,STORE,NT
1555553219,2017-06-20,1986-08-26,M,M,597,STORE,QLD
721519199,2017-06-21,2005-02-03,M,M,MOB,MOBILE,TAS
9240786274,2018-04-29,1974-04-03,M,D,MOB,MOBILE,ACT
8166830419,2019-11-05,1978-01-24,F,D,169,STORE,ACT
8355834669,2018-04-16,1972-02-27,F,W,736,STORE,VIC
1015441418,2017-10-12,1985-09-27,O,M,399,STORE,ACT
4622663765,2018-10-04,2002-08-25,M,D,MOB,MOBILE,TAS
9693231599,2017-03-11,1983-12-22,F,S,MOB,MOBILE,TAS
8649351294,2018-04-13,2000-10-02,M,S,MOB,MOBILE,NSW
8532177176,2019-10-26,1999-04-18,F,D,844,STORE,VIC
5995082748,2017-12-24,1984-02-08,O,M,887,STORE,QLD
939321924,2018-01-03,1983-02-10,M,D,MOB,MOBILE,VIC
9096115250,2019-05-03,1986-04-06,M,W,147,STORE,SA
9187788320,2018-05-21,2005-04-01,M,S,MOB,MOBILE,NSW
5672319435,2018-08-09,2003-09-23,O,D,MOB,MOBILE,ACT
3188866785,2018-09-07,1978-05-06,F,W,MOB,MOBILE,TAS
3954586250,2017-09-18,1973-02-03,F,W,MOB,MOBILE,VIC
9011626577,2019-03-02,1977-08-04,F,D,MOB,MOBILE,TAS
231159857,2018-07-09,1976-01-27,F,D,988,STORE,NT
2084901195,2019-02-06,1990-06-26,M,W,738,STORE,VIC
8795896186,2017-12-21,2002-11-03,M,W,646,STORE,ACT
4000555010,2018-10-15,1991-04-28,M,S,MOB,MOBILE,TAS
2002721588,2018-08-24,1973-12-29,F,S,106,STORE,NT
301233433,2018-05-25,1989-06-25,M,W,MOB,MOBILE,TAS
9989672431,2018-07-04,1979-07-13,O,W,691,STORE,WA
4092546530,2017-08-07,1999-04-06,O,M,504,STORE,QLD
4638758536,2017-01-15,1983-08-24,O,D,088,STORE,WA
3972054987,2017-10-19,2005-03-15,O,M,MOB,MOBILE,ACT
7486508455,2017-02-17,1984-11-19,O,D,630,STORE,NT
9575537642,2018-08-01,1999-11-04,F,M,MOB,MOBILE,VIC
4536534192,2017-06-15,1982-07-12,F,S,138,STORE,NSW
4822230041,2017-04-28,1977-10-08,M,S,MOB,MOBILE,NT
4488387183,2018-12-08,1982-03-20,M,S,615,STORE,WA
7978989661,2018-09-23,1987-03-04,F,M,MOB,MOBILE,TAS
3797446997,2017-11-05,1983-02-11,O,M,MOB,MOBILE,NT
7937484864,2019-11-17,1994-11-13,O,M,686,STORE,ACT
5711006220,2017-02-22,1987-03-22,O,W,190,STORE,NSW
9678559410,2018-06-13,1991-11-29,O,W,076,STORE,TAS
6094661298,2019-11-09,1980-07-03,F,M,MOB,MOBILE,ACT
9414388491,2019-04-07,2005-02-27,O,M,588,STORE,WA
7385523961,2018-09-16,2003-02-21,O,M,MOB,MOBILE,ACT
9164683393,2018-05-30,1982-11-15,F,D,945,STORE,NSW
9278177468,2017-04-21,1995-04-03,F,D,343,STORE,ACT
3966449589,2017-09-17,2004-10-31,F,D,MOB,MOBILE,SA
6952792577,2018-05-31,2002-04-05,F,S,673,STORE,ACT
8814896539,2017-09-03,1993-08-04,M,W,MOB,MOBILE,SA
5605554920,2017-05-03,1985-04-10,F,D,532,STORE,NT
3993725632,2019-03-26,1981-02-20,O,W,MOB,MOBILE,QLD
6451136101,2017-02-10,1992-07-24,F,W,570,STORE,TAS
6016147779,2018-08-12,2001-05-17,O,W,MOB,MOBILE,VIC
3444718436,2018-08-26,1992-09-01,M,S,MOB,MOBILE,NT
1824561165,2017-02-03,1992-11-13,O,M,148,STORE,VIC
8456425302,2018-09-28,2000-04-22,M,W,MOB,MOBILE,VIC
7840705729,2017-04-28,1990-08-06,F,M,MOB,MOBILE,ACT
4325917417,2019-12-13,2004-04-19,M,M,683,STORE,TAS
5556963373,2019-07-11,2000-09-28,O,M,MOB,MOBILE,NSW
4816501958,2018-07-02,1971-03-15,O,M,MOB,MOBILE,SA
8332451273,2018-04-17,1970-05-09,F,D,MOB,MOBILE,ACT
3346268977,2017-04-01,1971-11-01,M,S,MOB,MOBILE,TAS
9706368650,2019-01-22,1978-09-30,F,D,MOB,MOBILE,QLD
8399591412,2017-08-11,1975-07-18,F,M,249,STORE,TAS
9645489450,2018-08-13,1970-03-05,F,M,MOB,MOBILE,NT
6537785487,2018-10-24,2000-09-19,O,W,899,STORE,QLD
6807285573,2017-02-04,1982-12-24,M,D,528,STORE,WA
7979006523,2017-04-14,1989-06-03,O,W,MOB,MOBILE,SA
7824122231,2019-12-18,1987-01-29,F,D,253,STORE,NSW
3032329512,2018-04-16,1990-08-29,M,D,865,STORE,WA
4395392880,2017-12-28,1981-03-22,M,D,MOB,MOBILE,NT
9034203645,2017-04-03,1979-03-02,F,D,MOB,MOBILE,NT
5391543305,2017-02-07,1971-04-25,F,W,MOB,MOBILE,SA
3497827954,2018-12-03,1971-07-09,O,S,MOB,MOBILE,WA
1492019117,2018-01-31,1980-12-24,M,S,341,STORE,TAS
5217655983,2017-09-14,1984-11-28,M,M,MOB,MOBILE,QLD
5992068228,2018-11-13,1983-05-17,O,M,859,STORE,ACT
222288,2018-12-21,1991-11-01,O,S,MOB,MOBILE,NSW
2743956995,2017-01-07,1981-05-11,O,D,421,STORE,NT
7234223761,2017-03-31,1981-04-01,M,M,856,STORE,QLD
1306024527,2018-11-09,1979-03-11,O,D,905,STORE,VIC
8683887139,2018-04-25,2001-07-26,O,W,119,STORE,NT
7332581398,2017-06-05,1980-01-06,O,W,MOB,MOBILE,TAS
9596120485,2019-05-21,1996-11-09,O,W,706,STORE,SA
5658163188,2018-11-09,1993-08-25,M,W,765,STORE,NT
8403366167,2017-01-06,1990-09-30,M,W,MOB,MOBILE,WA
4229962873,2017-10-03,1970-07-29,O,W,MOB,MOBILE,NSW
1254338337,2017-04-15,1983-11-09,F,D,MOB,MOBILE,NT
2670383870,2019-11-02,1986-01-25,M,D,307,STORE,WA
831866951,2017-03-11,2004-09-19,M,M,MOB,MOBILE,TAS
5322950678,2018-04-30,1978-10-06,O,D,301,STORE,WA
7164010778,2019-08-24,2002-05-16,F,W,MOB,MOBILE,QLD
6066586134,2017-08-04,1979-01-25,M,D,MOB,MOBILE,SA
2564678616,2017-12-06,1975-04-01,O,W,MOB,MOBILE,NT
7821764778,2019-05-30,1991-01-01,O,S,328,STORE,SA
6778523471,2017-04-02,1973-11-05,F,D,532,STORE,SA
6717368658,2019-04-25,1986-06-01,O,M,MOB,MOBILE,NT
5953259630,2017-02-26,2000-07-15,F,W,914,STORE,QLD
4870635927,2017-10-23,1976-06-06,F,D,MOB,MOBILE,VIC
1227249978,2018-06-07,1979-04-17,F,D,MOB,MOBILE,QLD
7627817586,2018-08-09,2003-12-28,M,S,865,STORE,WA
4534305388,2019-04-22,1971-07-11,O,S,456,STORE,QLD
1221446206,2018-08-01,2001-02-12,M,S,742,STORE,NSW
666067916,2019-05-20,1991-03-09,F,W,660,STORE,VIC
7309361346,2019-06-01,1986-01-04,O,W,MOB,MOBILE,ACT
2588167689,2019-11-11,1985-11-04,F,M,MOB,MOBILE,TAS
9716118532,2019-11-01,1997-07-05,O,D,MOB,MOBILE,SA
4072539071,2017-05-01,1984-05-03,F,W,028,STORE,WA
2427053112,2017-10-01,1999-07-05,M,D,MOB,MOBILE,NT
4818597736,2018-02-08,1980-11-26,F,M,915,STORE,ACT
4047374551,2017-12-22,1975-06-03,O,M,401,STORE,SA
7688806959,2019-10-25,1977-01-06,M,D,600,STORE,SA
8307178929,2018-04-25,1987-01-06,O,W,MOB,MOBILE,NSW
2661230676,2019-11-24,1977-08-06,F,S,MOB,MOBILE,QLD
8692848452,2019-04-22,1976-03-23,O,S,MOB,MOBILE,TAS
2345155719,2019-02-14,1984-07-31,M,D,357,STORE,ACT
2705441587,2017-08-17,1992-09-14,F,W,409,STORE,WA
9272964690,2019-03-09,1989-01-05,O,W,464,STORE,ACT
4814280127,2017-09-02,1998-07-17,M,M,349,STORE,SA
7593022479,2019-04-22,1989-11-18,M,D,396,STORE,NSW
7830348222,2019-08-20,1970-06-13,M,S,MOB,MOBILE,NSW
5357008753,2018-02-07,1986-09-12,O,S,297,STORE,WA
3279795946,2018-07-04,1982-01-24,M,D,442,STORE,SA
595481245,2018-03-06,1976-02-08,F,M,MOB,MOBILE,WA
6066814455,2018-05-06,1974-11-17,O,M,MOB,MOBILE,WA
6245430974,2017-10-03,1992-10-08,M,D,001,STORE,WA
308158250,2018-09-14,1992-08-08,F,M,106,STORE,VIC
463490671,2019-06-28,1979-10-25,F,W,364,STORE,NT
8645831508,2018-09-16,1999-09-01,O,W,MOB,MOBILE,QLD
9811052385,2019-10-19,1986-05-19,O,W,281,STORE,WA
6961822503,2018-11-14,1986-02-27,O,M,MOB,MOBILE,NSW
2755682155,2019-06-09,1975-08-27,M,S,698,STORE,WA
6805702856,2017-11-25,1983-05-24,M,W,634,STORE,TAS
3882517820,2018-03-11,1980-09-26,M,W,566,STORE,NT
4595040500,2018-04-24,1977-08-04,O,D,968,STORE,NT
3486788393,2019-03-06,1985-01-29,O,M,764,STORE,ACT
6095712238,2019-03-13,1978-06-25,F,D,MOB,MOBILE,NT
1945060206,2018-03-07,1985-10-08,O,D,229,STORE,TAS
4936146112,2017-05-22,1995-08-04,F,S,MOB,MOBILE,SA
4235963479,2017-04-19,1999-11-17,F,M,349,STORE,ACT
1162453155,2017-11-04,1974-07-13,M,M,361,STORE,SA
5749375495,2018-04-10,1989-02-19,O,M,MOB,MOBILE,QLD
861532968,2017-05-26,1986-08-02,F,D,MOB,MOBILE,NT
9248453458,2017-04-29,2000-03-05,F,S,MOB,MOBILE,NT
5005185295,2017-01-06,1974-07-28,M,W,074,STORE,QLD
5300150477,2017-04-02,1983-07-25,O,M,889,STORE,ACT
1110711624,2019-04-17,1988-07-31,F,M,867,STORE,NT
3454047308,2018-01-01,2005-10-29,M,S,MOB,MOBILE,NSW
8086144892,2017-03-29,1981-10-06,M,S,MOB,MOBILE,SA
3949538769,2019-04-06,1998-07-23,M,M,085,STORE,QLD
9407057744,2017-02-08,1974-04-26,O,M,529,STORE,WA
8576972563,2019-07-07,1983-07-20,O,W,148,STORE,ACT
5014353529,2019-08-16,1996-01-08,F,D,441,STORE,NT
3528947767,2019-09-14,1998-12-19,F,S,MOB,MOBILE,ACT
7895511433,2019-04-12,1986-01-04,O,W,110,STORE,NSW
1052331478,2019-06-13,1985-11-28,F,S,921,STORE,NT
7039784216,2017-05-14,2003-08-22,M,D,282,STORE,ACT
7821006552,2018-02-14,1975-09-15,O,M,MOB,MOBILE,NT
6841518847,2017-03-18,2003-04-07,F,S,756,STORE,WA
1223880664,2019-06-04,1974-07-09,M,M,881,STORE,WA
3474725936,2019-01-27,2001-01-31,O,D,669,STORE,WA
8786364796,2018-06-16,1982-12-12,F,D,MOB,MOBILE,TAS
6084362103,2018-09-15,1988-03-29,F,S,238,STORE,NSW
9594744378,2019-10-15,2003-01-31,M,W,737,STORE,QLD
9749875524,2017-05-06,1987-10-05,O,W,MOB,MOBILE,ACT
4251139221,2017-11-08,2000-05-06,M,M,MOB,MOBILE,SA
7667247400,2018-07-12,2005-05-06,O,D,MOB,MOBILE,SA
5987574154,2018-02-15,2001-03-16,O,M,MOB,MOBILE,NSW
7496416906,2018-03-14,1973-09-07,F,M,MOB,MOBILE,WA
5693345220,2019-05-23,1982-12-25,M,W,MOB,MOBILE,TAS
5036119953,2019-11-30,1982-07-27,F,S,108,STORE,VIC
4350214431,2017-11-23,1972-06-23,O,M,MOB,MOBILE,NT
5343341253,2017-03-02,1971-12-13,F,S,MOB,MOBILE,VIC
4779275064,2018-05-17,1996-11-12,M,M,670,STORE,VIC
3768886678,2017-12-12,1994-12-05,F,D,MOB,MOBILE,VIC
5681190490,2018-03-27,1971-11-12,M,D,MOB,MOBILE,NT
3693885332,2019-03-18,1980-06-17,M,M,MOB,MOBILE,NSW
9545452476,2019-07-16,2002-08-18,F,M,418,STORE,TAS
2574486856,2018-09-27,1978-06-14,O,D,401,STORE,VIC
4095108958,2017-10-13,1981-08-06,O,S,MOB,MOBILE,NSW
74583628,2019-12-03,1976-09-04,F,W,341,STORE,NT
8809902784,2018-09-08,1990-01-23,M,M,MOB,MOBILE,TAS
170240552,2018-12-07,1983-07-11,O,M,MOB,MOBILE,QLD
3571349981,2019-04-29,1999-04-01,M,M,MOB,MOBILE,QLD
539140946,2018-08-03,2005-11-18,M,W,MOB,MOBILE,NT
4867884396,2018-05-05,1971-12-05,F,M,136,STORE,VIC
6352046171,2018-10-22,1980-04-23,M,S,432,STORE,NSW
6492425134,2018-11-25,1985-07-11,M,D,703,STORE,VIC
3435600741,2018-02-20,1978-10-10,M,S,154,STORE,NT
1835145362,2019-04-03,1972-03-03,O,W,MOB,MOBILE,NT
3875716665,2019-06-13,1982-03-25,M,S,064,STORE,VIC
2294894267,2017-05-22,2005-07-23,O,M,MOB,MOBILE,WA
8427782735,2019-11-22,2001-05-26,O,S,MOB,MOBILE,NT
1638737723,2017-06-27,1996-10-11,M,M,MOB,MOBILE,SA
7956573396,2017-11-20,1991-01-07,M,S,MOB,MOBILE,TAS
8979367504,2019-11-17,1977-11-11,M,W,331,STORE,NSW
5692105031,2017-03-19,1973-08-30,M,S,030,STORE,NT
5156688549,2019-09-08,1974-05-09,M,D,171,STORE,SA
9036968568,2018-10-24,2004-06-13,F,M,359,STORE,VIC
3588335364,2018-10-20,1989-06-22,O,S,MOB,MOBILE,VIC
3133452724,2017-05-20,1973-12-05,F,W,MOB,MOBILE,NSW
3237811586,2018-04-06,1971-09-20,M,M,MOB,MOBILE,NT
5754588513,2017-05-13,2000-02-02,M,S,284,STORE,ACT
9441433972,2018-08-31,2002-02-22,M,M,MOB,MOBILE,VIC
2859198804,2017-07-11,1984-09-29,O,D,063,STORE,VIC
8613125204,2018-11-11,1987-07-02,M,W,185,STORE,NSW
5227773303,2017-08-28,1970-10-03,O,W,671,STORE,ACT
6787355798,2018-01-09,1985-08-04,M,D,MOB,MOBILE,SA
8676999161,2017-02-01,1986-12-26,F,D,MOB,MOBILE,NT
7749331360,2017-10-29,1998-04-15,O,D,197,STORE,QLD
1226253609,2017-10-05,1976-02-12,O,W,MOB,MOBILE,TAS
66304619,2017-06-13,2005-09-24,O,D,MOB,MOBILE,VIC
229314205,2018-07-21,1990-10-04,F,M,MOB,MOBILE,TAS
6212795153,2017-11-19,2004-02-08,O,M,881,STORE,QLD
5538123234,2017-04-18,2001-11-23,F,W,MOB,MOBILE,SA
3625507088,2018-06-24,1982-07-01,M,D,MOB,MOBILE,TAS
4998668141,2019-05-16,1984-02-21,M,M,665,STORE,NSW
5242627170,2019-12-27,1995-06-06,F,D,MOB,MOBILE,SA
7946583568,2017-03-20,2001-05-27,M,M,967,STORE,TAS
1539062321,2018-08-02,1985-10-04,O,W,257,STORE,ACT
797448573,2019-03-14,2005-09-19,O,D,MOB,MOBILE,TAS
3323338916,2017-07-26,1972-09-27,M,W,MOB,MOBILE,NSW
586516987,2017-03-19,1992-09-28,O,W,MOB,MOBILE,TAS
7268252715,2019-04-13,2003-01-06,O,D,497,STORE,SA
5552173352,2019-07-13,1998-02-20,O,W,MOB,MOBILE,NT
1590617070,2017-10-17,1974-05-18,O,S,MOB,MOBILE,NSW
298385014,2018-11-17,1973-09-03,O,W,MOB,MOBILE,VIC
6158057966,2018-06-28,2004-10-06,O,S,MOB,MOBILE,TAS
7455461430,2018-06-29,1985-04-13,F,D,135,STORE,ACT
383266368,2018-11-27,2003-05-09,F,M,MOB,MOBILE,WA
3383015143,2018-06-24,1995-05-09,M,M,232,STORE,VIC
