MEMBER_NO,DATE,BRANCH_CODE,BRANCH_TYPE,AMOUNT,CURRENCY,TRAN_CODE,TRAN_DESC
1481717198,2020-03-30,994,STORE,4578.25,PHP,IN1001,TYPE1
7178878547,2020-04-20,MOB,MOBILE,7116.00,PHP,IN1005,TYPE5
3016962414,2020-04-20,156,STORE,9769.25,PHP,IN1004,TYPE4
5540679693,2020-09-04,MOB,MOBILE,3376.25,PHP,IN1004,TYPE4
7175518356,2020-05-17,583,STORE,3296.75,PHP,IN1001,TYPE1
7884704607,2020-04-07,MOB,MOBILE,7946.25,PHP,IN1004,TYPE4
2191592765,2020-07-18,226,STORE,1249.50,PHP,IN1001,TYPE1
9667268314,2020-06-28,680,STORE,8737.75,PHP,IN1005,TYPE5
4595720913,2020-01-26,MOB,MOBILE,2594.50,PHP,IN1001,TYPE1
9661507242,2020-05-31,MOB,MOBILE,2289.75,PHP,IN1002,TYPE2
8884388406,2020-07-06,208,STORE,4840.50,PHP,IN1002,TYPE2
8591931730,2020-06-13,MOB,MOBILE,6746.75,PHP,IN1004,TYPE4
4147515384,2020-03-07,MOB,MOBILE,7992.75,PHP,IN1001,TYPE1
8286234616,2020-12-09,MOB,MOBILE,6641.75,PHP,IN1002,TYPE2
3608493045,2020-04-02,MOB,MOBILE,6511.50,PHP,IN1002,TYPE2
3783273203,2020-08-06,840,STORE,1477.50,PHP,IN1002,TYPE2
5252356812,2020-08-17,601,STORE,3599.50,PHP,IN1001,TYPE1
5177340466,2020-04-12,MOB,MOBILE,6388.50,PHP,IN1003,TYPE3
9555261886,2020-07-19,105,STORE,9455.00,PHP,IN1002,TYPE2
1960681250,2020-04-17,515,STORE,8131.25,PHP,IN1003,TYPE3
7068997908,2020-08-04,MOB,MOBILE,9781.50,PHP,IN1005,TYPE5
5046540674,2020-04-21,MOB,MOBILE,9020.75,PHP,IN1003,TYPE3
4395654011,2020-12-05,MOB,MOBILE,2329.25,PHP,IN1005,TYPE5
5776975956,2020-10-08,431,STORE,1738.75,PHP,IN1003,TYPE3
8672105313,2020-12-07,571,STORE,150.50,PHP,IN1005,TYPE5
0045693478,2020-06-21,627,STORE,32.75,PHP,IN1001,TYPE1
9522163886,2020-09-19,MOB,MOBILE,7863.75,PHP,IN1001,TYPE1
1411869951,2020-12-30,692,STORE,8305.00,PHP,IN1005,TYPE5
6979148726,2020-06-29,041,STORE,4385.00,PHP,IN1002,TYPE2
7867863288,2020-02-26,MOB,MOBILE,9635.25,PHP,IN1005,TYPE5
9359347199,2020-04-08,MOB,MOBILE,9724.50,PHP,IN1004,TYPE4
8874343750,2020-12-05,708,STORE,1739.50,PHP,IN1005,TYPE5
3209778931,2020-01-10,MOB,MOBILE,4617.00,PHP,IN1004,TYPE4
7575395218,2020-11-05,900,STORE,3187.50,PHP,IN1005,TYPE5
5090204570,2020-12-24,304,STORE,4203.75,PHP,IN1002,TYPE2
9569358205,2020-11-11,MOB,MOBILE,3060.25,PHP,IN1002,TYPE2
2445171547,2020-03-30,MOB,MOBILE,1825.75,PHP,IN1002,TYPE2
9836750717,2020-05-02,365,STORE,8418.50,PHP,IN1002,TYPE2
3522431288,2020-04-11,336,STORE,7977.75,PHP,IN1005,TYPE5
9938221121,2020-03-22,447,STORE,4952.50,PHP,IN1001,TYPE1
4146745611,2020-04-18,922,STORE,1471.00,PHP,IN1003,TYPE3
0070051887,2020-12-22,MOB,MOBILE,1367.50,PHP,IN1001,TYPE1
8786004519,2020-12-06,MOB,MOBILE,1762.25,PHP,IN1003,TYPE3
2749944044,2020-08-02,319,STORE,5353.00,PHP,IN1005,TYPE5
4985858085,2020-04-09,118,STORE,1833.75,PHP,IN1004,TYPE4
1522067290,2020-10-26,801,STORE,3299.75,PHP,IN1002,TYPE2
1760955357,2020-10-01,295,STORE,1100.25,PHP,IN1003,TYPE3
7615314140,2020-10-15,855,STORE,1761.25,PHP,IN1002,TYPE2
7695716105,2020-11-11,MOB,MOBILE,3915.50,PHP,IN1005,TYPE5
2702010324,2020-07-14,121,STORE,2041.50,PHP,IN1001,TYPE1
9498477615,2020-12-01,MOB,MOBILE,480.75,PHP,IN1005,TYPE5
1552673114,2020-09-11,988,STORE,1838.75,PHP,IN1005,TYPE5
3883323203,2020-11-25,729,STORE,972.00,PHP,IN1005,TYPE5
8392373165,2020-03-19,184,STORE,1962.75,PHP,IN1002,TYPE2
3440637990,2020-05-29,653,STORE,2896.00,PHP,IN1002,TYPE2
1328891675,2020-03-02,066,STORE,5265.25,PHP,IN1002,TYPE2
0945415668,2020-07-13,MOB,MOBILE,5756.50,PHP,IN1002,TYPE2
5312265919,2020-12-26,MOB,MOBILE,2203.00,PHP,IN1001,TYPE1
5383063280,2020-11-08,MOB,MOBILE,7433.75,PHP,IN1004,TYPE4
3418688773,2020-11-15,493,STORE,4500.25,PHP,IN1004,TYPE4
1671350929,2020-10-09,MOB,MOBILE,3318.00,PHP,IN1001,TYPE1
9620276667,2020-11-22,113,STORE,7531.00,PHP,IN1001,TYPE1
4340381600,2020-01-21,926,STORE,4426.25,PHP,IN1001,TYPE1
9521137250,2020-07-07,MOB,MOBILE,5086.00,PHP,IN1002,TYPE2
2794671770,2020-12-24,378,STORE,2879.50,PHP,IN1004,TYPE4
2629436005,2020-09-11,MOB,MOBILE,548.00,PHP,IN1005,TYPE5
8197328699,2020-12-06,MOB,MOBILE,1121.50,PHP,IN1003,TYPE3
5653179269,2020-10-03,484,STORE,5054.00,PHP,IN1003,TYPE3
1462531692,2020-04-02,946,STORE,9341.25,PHP,IN1001,TYPE1
2235166085,2020-12-28,MOB,MOBILE,3101.25,PHP,IN1003,TYPE3
3167936091,2020-03-23,MOB,MOBILE,1083.00,PHP,IN1001,TYPE1
7813080857,2020-04-25,MOB,MOBILE,640.75,PHP,IN1001,TYPE1
5777794494,2020-10-21,MOB,MOBILE,4134.00,PHP,IN1002,TYPE2
7334926894,2020-03-18,283,STORE,9387.50,PHP,IN1002,TYPE2
8147482386,2020-06-10,MOB,MOBILE,6102.25,PHP,IN1002,TYPE2
3708631415,2020-06-09,324,STORE,1242.75,PHP,IN1004,TYPE4
7948245972,2020-08-13,842,STORE,3175.50,PHP,IN1001,TYPE1
6252669683,2020-01-30,280,STORE,1283.50,PHP,IN1004,TYPE4
3951328014,2020-03-30,770,STORE,4897.00,PHP,IN1004,TYPE4
4886450057,2020-02-18,183,STORE,5386.00,PHP,IN1005,TYPE5
6329633925,2020-07-16,447,STORE,1557.50,PHP,IN1004,TYPE4
6825326515,2020-01-15,MOB,MOBILE,9438.75,PHP,IN1004,TYPE4
8009120280,2020-08-23,226,STORE,6440.75,PHP,IN1001,TYPE1
4774182801,2020-12-31,795,STORE,757.00,PHP,IN1004,TYPE4
8993427378,2020-01-18,MOB,MOBILE,4323.75,PHP,IN1001,TYPE1
6120265323,2020-09-26,191,STORE,5659.25,PHP,IN1005,TYPE5
2514135903,2020-12-02,959,STORE,1722.00,PHP,IN1005,TYPE5
3078817755,2020-10-28,MOB,MOBILE,6739.50,PHP,IN1002,TYPE2
5208117284,2020-08-15,191,STORE,4799.25,PHP,IN1004,TYPE4
7714253242,2020-05-09,MOB,MOBILE,7316.75,PHP,IN1002,TYPE2
1938170353,2020-07-15,MOB,MOBILE,6318.75,PHP,IN1003,TYPE3
6453972794,2020-02-22,397,STORE,6903.75,PHP,IN1004,TYPE4
2912807110,2020-08-14,MOB,MOBILE,3507.25,PHP,IN1001,TYPE1
5357579595,2020-03-26,996,STORE,5272.75,PHP,IN1005,TYPE5
5918741321,2020-12-30,747,STORE,784.75,PHP,IN1001,TYPE1
9423729974,2020-12-19,MOB,MOBILE,550.75,PHP,IN1005,TYPE5
2906156027,2020-05-30,MOB,MOBILE,3013.50,PHP,IN1005,TYPE5
1961768007,2020-11-02,781,STORE,7695.00,PHP,IN1004,TYPE4
2198968287,2020-01-31,217,STORE,9604.00,PHP,IN1003,TYPE3
8660153623,2020-07-27,742,STORE,8445.00,PHP,IN1004,TYPE4
7750343752,2020-09-10,MOB,MOBILE,6256.25,PHP,IN1004,TYPE4
0074500024,2020-10-13,653,STORE,1833.75,PHP,IN1002,TYPE2
4561379728,2020-12-26,MOB,MOBILE,6044.75,PHP,IN1001,TYPE1
1412907905,2020-04-05,MOB,MOBILE,2835.25,PHP,IN1005,TYPE5
8287979700,2020-01-03,MOB,MOBILE,9441.00,PHP,IN1005,TYPE5
9181338450,2020-05-27,MOB,MOBILE,6559.25,PHP,IN1004,TYPE4
2167414394,2020-09-20,MOB,MOBILE,2815.25,PHP,IN1002,TYPE2
3216046332,2020-05-21,MOB,MOBILE,8089.50,PHP,IN1005,TYPE5
0548277211,2020-12-19,MOB,MOBILE,5492.50,PHP,IN1005,TYPE5
9230776963,2020-03-15,797,STORE,218.75,PHP,IN1005,TYPE5
3483324002,2020-04-25,MOB,MOBILE,4602.00,PHP,IN1003,TYPE3
7304048503,2020-12-19,641,STORE,46.50,PHP,IN1002,TYPE2
6202495503,2020-02-11,MOB,MOBILE,748.50,PHP,IN1003,TYPE3
6069010759,2020-01-28,MOB,MOBILE,2125.00,PHP,IN1004,TYPE4
0569939940,2020-01-07,628,STORE,5240.00,PHP,IN1003,TYPE3
4231343276,2020-09-03,686,STORE,3343.25,PHP,IN1003,TYPE3
5805738905,2020-04-17,MOB,MOBILE,8554.50,PHP,IN1001,TYPE1
7126656603,2020-06-17,MOB,MOBILE,6377.25,PHP,IN1002,TYPE2
4418450769,2020-08-27,MOB,MOBILE,6404.75,PHP,IN1003,TYPE3
3248276527,2020-07-28,569,STORE,1454.25,PHP,IN1004,TYPE4
1362383010,2020-07-08,MOB,MOBILE,544.25,PHP,IN1005,TYPE5
5973182216,2020-11-07,625,STORE,6679.00,PHP,IN1001,TYPE1
6391296360,2020-08-14,951,STORE,5484.75,PHP,IN1005,TYPE5
1686042349,2020-01-08,213,STORE,2688.50,PHP,IN1002,TYPE2
9960741068,2020-08-11,860,STORE,1826.75,PHP,IN1002,TYPE2
1591274244,2020-03-31,162,STORE,826.50,PHP,IN1005,TYPE5
6123537366,2020-04-06,121,STORE,7744.75,PHP,IN1002,TYPE2
1640226101,2020-05-30,167,STORE,6984.50,PHP,IN1002,TYPE2
3970453403,2020-11-22,714,STORE,5324.00,PHP,IN1004,TYPE4
7742253886,2020-04-22,814,STORE,7426.25,PHP,IN1003,TYPE3
6045730942,2020-12-16,MOB,MOBILE,1556.00,PHP,IN1003,TYPE3
1377209560,2020-05-20,059,STORE,903.50,PHP,IN1003,TYPE3
8259531699,2020-05-26,MOB,MOBILE,3151.00,PHP,IN1005,TYPE5
3128952751,2020-03-09,407,STORE,1258.75,PHP,IN1001,TYPE1
5398592895,2020-01-04,728,STORE,3472.25,PHP,IN1005,TYPE5
5388226233,2020-03-28,MOB,MOBILE,3607.25,PHP,IN1003,TYPE3
4541992037,2020-12-28,203,STORE,9393.50,PHP,IN1004,TYPE4
4035949602,2020-03-03,627,STORE,6823.75,PHP,IN1001,TYPE1
0798044269,2020-06-07,029,STORE,5841.25,PHP,IN1004,TYPE4
8124265182,2020-10-26,277,STORE,939.50,PHP,IN1005,TYPE5
0299663141,2020-03-20,MOB,MOBILE,6295.00,PHP,IN1001,TYPE1
2663443126,2020-07-03,MOB,MOBILE,1373.75,PHP,IN1003,TYPE3
8364473788,2020-11-08,385,STORE,8015.75,PHP,IN1005,TYPE5
1851092646,2020-11-23,MOB,MOBILE,1821.50,PHP,IN1004,TYPE4
3892658783,2020-09-15,MOB,MOBILE,6053.00,PHP,IN1003,TYPE3
6226925633,2020-04-05,MOB,MOBILE,8573.25,PHP,IN1002,TYPE2
6974891918,2020-05-30,MOB,MOBILE,7003.00,PHP,IN1003,TYPE3
9083140809,2020-07-31,742,STORE,2968.25,PHP,IN1001,TYPE1
4050571506,2020-09-28,MOB,MOBILE,3202.75,PHP,IN1002,TYPE2
7295894267,2020-08-27,MOB,MOBILE,7570.50,PHP,IN1002,TYPE2
2866352668,2020-12-07,551,STORE,7219.75,PHP,IN1002,TYPE2
1593886113,2020-09-06,MOB,MOBILE,271.00,PHP,IN1001,TYPE1
7733603310,2020-08-22,MOB,MOBILE,336.00,PHP,IN1003,TYPE3
8055426758,2020-04-01,MOB,MOBILE,9584.75,PHP,IN1004,TYPE4
8235519909,2020-04-26,MOB,MOBILE,3264.75,PHP,IN1004,TYPE4
6138960191,2020-12-16,MOB,MOBILE,7963.75,PHP,IN1004,TYPE4
5631248014,2020-09-08,MOB,MOBILE,8258.00,PHP,IN1003,TYPE3
5586016440,2020-04-15,MOB,MOBILE,1251.25,PHP,IN1004,TYPE4
4468830369,2020-10-15,422,STORE,3896.00,PHP,IN1004,TYPE4
0892200219,2020-01-09,MOB,MOBILE,4046.00,PHP,IN1002,TYPE2
4990535666,2020-06-11,215,STORE,7089.00,PHP,IN1005,TYPE5
2206814065,2020-02-07,MOB,MOBILE,6585.75,PHP,IN1004,TYPE4
9506527061,2020-10-11,990,STORE,4515.25,PHP,IN1003,TYPE3
5285426887,2020-04-05,MOB,MOBILE,2060.25,PHP,IN1004,TYPE4
8268093321,2020-05-05,MOB,MOBILE,4267.25,PHP,IN1005,TYPE5
5777173734,2020-11-16,MOB,MOBILE,1547.75,PHP,IN1002,TYPE2
1909121781,2020-10-21,679,STORE,1991.25,PHP,IN1002,TYPE2
5821570739,2020-12-07,799,STORE,3890.50,PHP,IN1005,TYPE5
1045469030,2020-05-11,499,STORE,433.00,PHP,IN1003,TYPE3
0836371598,2020-07-16,MOB,MOBILE,5201.50,PHP,IN1003,TYPE3
3259817096,2020-07-19,MOB,MOBILE,7549.50,PHP,IN1005,TYPE5
4634736379,2020-11-24,MOB,MOBILE,1226.25,PHP,IN1001,TYPE1
4783929137,2020-10-16,MOB,MOBILE,8422.75,PHP,IN1002,TYPE2
8202211792,2020-11-27,MOB,MOBILE,4841.50,PHP,IN1003,TYPE3
8690163351,2020-10-09,395,STORE,6931.50,PHP,IN1003,TYPE3
8516866226,2020-03-11,MOB,MOBILE,3293.25,PHP,IN1004,TYPE4
4832723369,2020-04-26,MOB,MOBILE,4343.25,PHP,IN1005,TYPE5
5271119894,2020-07-01,MOB,MOBILE,2042.50,PHP,IN1004,TYPE4
3658373544,2020-06-22,587,STORE,7391.50,PHP,IN1005,TYPE5
0341973427,2020-12-23,MOB,MOBILE,3940.00,PHP,IN1001,TYPE1
0041464403,2020-05-29,MOB,MOBILE,286.25,PHP,IN1003,TYPE3
4253271809,2020-07-18,MOB,MOBILE,4919.75,PHP,IN1003,TYPE3
6267434024,2020-04-12,MOB,MOBILE,8183.25,PHP,IN1004,TYPE4
8320931072,2020-08-31,MOB,MOBILE,974.25,PHP,IN1002,TYPE2
5309413622,2020-11-16,MOB,MOBILE,744.00,PHP,IN1005,TYPE5
7921435983,2020-08-29,204,STORE,5140.50,PHP,IN1002,TYPE2
7393774850,2020-09-01,MOB,MOBILE,3416.25,PHP,IN1003,TYPE3
0551474939,2020-05-15,MOB,MOBILE,1946.75,PHP,IN1005,TYPE5
6465436250,2020-07-12,203,STORE,5315.50,PHP,IN1005,TYPE5
2382769113,2020-04-14,MOB,MOBILE,7526.75,PHP,IN1003,TYPE3
2154330140,2020-12-15,719,STORE,4781.00,PHP,IN1004,TYPE4
4965512025,2020-03-06,MOB,MOBILE,5800.75,PHP,IN1003,TYPE3
8839550962,2020-08-02,594,STORE,5839.75,PHP,IN1004,TYPE4
5885822136,2020-05-05,940,STORE,4882.25,PHP,IN1001,TYPE1
0654235257,2020-08-02,532,STORE,9330.50,PHP,IN1005,TYPE5
5801571472,2020-05-30,453,STORE,3073.25,PHP,IN1005,TYPE5
7838002064,2020-01-09,163,STORE,6681.75,PHP,IN1004,TYPE4
3343232933,2020-03-20,MOB,MOBILE,5022.50,PHP,IN1004,TYPE4
5819986027,2020-01-31,MOB,MOBILE,6827.00,PHP,IN1005,TYPE5
6972975188,2020-09-07,MOB,MOBILE,8416.25,PHP,IN1004,TYPE4
3575764987,2020-05-04,MOB,MOBILE,2414.75,PHP,IN1003,TYPE3
3878404970,2020-04-24,MOB,MOBILE,1946.75,PHP,IN1002,TYPE2
1621082579,2020-09-20,771,STORE,9303.00,PHP,IN1001,TYPE1
2027563319,2020-07-14,MOB,MOBILE,7319.00,PHP,IN1001,TYPE1
4198904405,2020-12-27,581,STORE,8870.25,PHP,IN1003,TYPE3
7613130040,2020-02-23,MOB,MOBILE,727.75,PHP,IN1002,TYPE2
2110217935,2020-02-16,799,STORE,1310.25,PHP,IN1002,TYPE2
7936888967,2020-09-20,MOB,MOBILE,9611.50,PHP,IN1003,TYPE3
4466497100,2020-03-18,339,STORE,4327.50,PHP,IN1004,TYPE4
6528074493,2020-07-07,638,STORE,7181.50,PHP,IN1004,TYPE4
2235490030,2020-11-05,755,STORE,6629.25,PHP,IN1005,TYPE5
5854853835,2020-05-16,MOB,MOBILE,9458.00,PHP,IN1003,TYPE3
1284918912,2020-02-01,MOB,MOBILE,4211.00,PHP,IN1005,TYPE5
5666524634,2020-01-21,340,STORE,1487.75,PHP,IN1002,TYPE2
0240876513,2020-04-19,241,STORE,2704.00,PHP,IN1005,TYPE5
1089894759,2020-03-15,MOB,MOBILE,6719.50,PHP,IN1003,TYPE3
9626193798,2020-12-20,MOB,MOBILE,7338.50,PHP,IN1004,TYPE4
4917766840,2020-11-03,537,STORE,2964.75,PHP,IN1002,TYPE2
0341525689,2020-07-08,MOB,MOBILE,1725.50,PHP,IN1002,TYPE2
9962082886,2020-01-22,748,STORE,4597.25,PHP,IN1001,TYPE1
0322886857,2020-05-04,MOB,MOBILE,3061.50,PHP,IN1002,TYPE2
3652303980,2020-07-22,472,STORE,7999.25,PHP,IN1005,TYPE5
6642681834,2020-10-14,527,STORE,636.75,PHP,IN1005,TYPE5
7478451134,2020-02-02,MOB,MOBILE,6808.75,PHP,IN1001,TYPE1
2419727897,2020-06-05,MOB,MOBILE,1104.00,PHP,IN1003,TYPE3
3943760422,2020-11-28,014,STORE,5441.25,PHP,IN1004,TYPE4
4604067561,2020-12-25,756,STORE,3568.00,PHP,IN1001,TYPE1
3578210260,2020-07-17,MOB,MOBILE,3241.00,PHP,IN1002,TYPE2
9153144921,2020-01-02,MOB,MOBILE,6735.75,PHP,IN1001,TYPE1
2274965071,2020-06-25,808,STORE,1280.50,PHP,IN1005,TYPE5
3274752452,2020-05-26,MOB,MOBILE,4478.75,PHP,IN1005,TYPE5
2726441525,2020-12-04,MOB,MOBILE,1861.75,PHP,IN1004,TYPE4
3949063907,2020-01-30,074,STORE,9452.50,PHP,IN1001,TYPE1
4887319013,2020-02-05,MOB,MOBILE,4428.00,PHP,IN1002,TYPE2
4709222034,2020-04-01,058,STORE,6724.25,PHP,IN1001,TYPE1
5305627525,2020-09-10,516,STORE,839.25,PHP,IN1002,TYPE2
8069749187,2020-10-06,352,STORE,3874.75,PHP,IN1003,TYPE3
9179999416,2020-06-20,677,STORE,2348.00,PHP,IN1005,TYPE5
9419503975,2020-01-19,MOB,MOBILE,2221.00,PHP,IN1003,TYPE3
1510270467,2020-01-13,292,STORE,9913.50,PHP,IN1004,TYPE4
7076330370,2020-11-02,MOB,MOBILE,2411.75,PHP,IN1003,TYPE3
9864321289,2020-05-30,MOB,MOBILE,6364.25,PHP,IN1004,TYPE4
6341782740,2020-02-07,118,STORE,6380.75,PHP,IN1002,TYPE2
7818106417,2020-03-22,468,STORE,8087.50,PHP,IN1002,TYPE2
3572648132,2020-05-06,591,STORE,2719.75,PHP,IN1005,TYPE5
9067933319,2020-07-20,495,STORE,1359.50,PHP,IN1001,TYPE1
9892750778,2020-02-02,MOB,MOBILE,9429.00,PHP,IN1004,TYPE4
7015761612,2020-08-22,414,STORE,8244.00,PHP,IN1003,TYPE3
0276859445,2020-05-25,873,STORE,2207.50,PHP,IN1001,TYPE1
8392196722,2020-01-07,441,STORE,8953.25,PHP,IN1005,TYPE5
1666338690,2020-06-11,MOB,MOBILE,3365.25,PHP,IN1005,TYPE5
6531111283,2020-01-17,754,STORE,3282.25,PHP,IN1001,TYPE1
8426320239,2020-04-13,MOB,MOBILE,1815.00,PHP,IN1004,TYPE4
6411384617,2020-09-10,411,STORE,2660.50,PHP,IN1004,TYPE4
0175029264,2020-09-18,MOB,MOBILE,6637.50,PHP,IN1003,TYPE3
6431962621,2020-02-26,MOB,MOBILE,2520.25,PHP,IN1005,TYPE5
5145043107,2020-08-18,570,STORE,6091.75,PHP,IN1002,TYPE2
9658517747,2020-05-25,980,STORE,8835.75,PHP,IN1003,TYPE3
1944070449,2020-06-02,MOB,MOBILE,1789.00,PHP,IN1004,TYPE4
3736209438,2020-09-28,MOB,MOBILE,1237.00,PHP,IN1001,TYPE1
9194217095,2020-02-03,666,STORE,5839.50,PHP,IN1002,TYPE2
6493329987,2020-09-15,MOB,MOBILE,9033.75,PHP,IN1001,TYPE1
1829429531,2020-03-29,996,STORE,6308.00,PHP,IN1001,TYPE1
5615717008,2020-04-30,219,STORE,990.75,PHP,IN1002,TYPE2
3785867964,2020-04-17,MOB,MOBILE,3432.50,PHP,IN1003,TYPE3
1005588268,2020-06-07,MOB,MOBILE,3331.25,PHP,IN1001,TYPE1
9063794137,2020-08-07,MOB,MOBILE,9054.50,PHP,IN1003,TYPE3
8020534626,2020-02-11,MOB,MOBILE,438.25,PHP,IN1004,TYPE4
8880381616,2020-01-22,821,STORE,8536.25,PHP,IN1003,TYPE3
5356357522,2020-04-21,MOB,MOBILE,2893.00,PHP,IN1004,TYPE4
1748997473,2020-02-26,231,STORE,6099.00,PHP,IN1004,TYPE4
0104979363,2020-02-22,794,STORE,2780.50,PHP,IN1003,TYPE3
5035946033,2020-06-09,MOB,MOBILE,213.50,PHP,IN1003,TYPE3
1044008411,2020-01-26,MOB,MOBILE,7080.25,PHP,IN1005,TYPE5
2298272364,2020-07-12,013,STORE,3027.50,PHP,IN1002,TYPE2
3338981246,2020-08-27,260,STORE,4095.75,PHP,IN1004,TYPE4
2745509180,2020-06-28,MOB,MOBILE,3707.75,PHP,IN1001,TYPE1
4702122227,2020-04-05,MOB,MOBILE,9171.25,PHP,IN1002,TYPE2
2905589304,2020-05-03,MOB,MOBILE,873.50,PHP,IN1002,TYPE2
9277094543,2020-12-27,495,STORE,1607.75,PHP,IN1003,TYPE3
3188973365,2020-03-03,MOB,MOBILE,1498.75,PHP,IN1003,TYPE3
4217599144,2020-11-03,MOB,MOBILE,2525.25,PHP,IN1005,TYPE5
5875484875,2020-03-05,MOB,MOBILE,5292.50,PHP,IN1002,TYPE2
1799917167,2020-11-10,810,STORE,1874.25,PHP,IN1004,TYPE4
2517842546,2020-09-25,MOB,MOBILE,3851.50,PHP,IN1002,TYPE2
7128923061,2020-12-25,643,STORE,9725.00,PHP,IN1003,TYPE3
7196477374,2020-10-24,MOB,MOBILE,9476.00,PHP,IN1003,TYPE3
4891629033,2020-06-22,MOB,MOBILE,5331.00,PHP,IN1002,TYPE2
4048917195,2020-05-04,429,STORE,6411.00,PHP,IN1004,TYPE4
3356440562,2020-05-27,864,STORE,8895.50,PHP,IN1001,TYPE1
7171822957,2020-09-20,MOB,MOBILE,3746.25,PHP,IN1002,TYPE2
1606633973,2020-06-07,MOB,MOBILE,8938.00,PHP,IN1001,TYPE1
7228111480,2020-06-04,844,STORE,3557.00,PHP,IN1002,TYPE2
7984962126,2020-12-20,MOB,MOBILE,251.00,PHP,IN1001,TYPE1
8927967591,2020-09-19,MOB,MOBILE,4457.00,PHP,IN1005,TYPE5
7762603231,2020-11-02,906,STORE,7069.25,PHP,IN1002,TYPE2
9278848767,2020-04-06,MOB,MOBILE,587.25,PHP,IN1003,TYPE3
4842085538,2020-03-04,MOB,MOBILE,3464.00,PHP,IN1005,TYPE5
2333390427,2020-07-16,MOB,MOBILE,9453.75,PHP,IN1005,TYPE5
5657393286,2020-05-17,546,STORE,4843.75,PHP,IN1001,TYPE1
8060509993,2020-03-27,MOB,MOBILE,5426.50,PHP,IN1003,TYPE3
7259961282,2020-04-19,868,STORE,1266.25,PHP,IN1005,TYPE5
2167375747,2020-09-09,745,STORE,5772.75,PHP,IN1003,TYPE3
9442916478,2020-02-01,MOB,MOBILE,9190.00,PHP,IN1004,TYPE4
6063071513,2020-01-31,122,STORE,8990.00,PHP,IN1005,TYPE5
1033662987,2020-05-24,713,STORE,2745.00,PHP,IN1003,TYPE3
5538575986,2020-06-09,569,STORE,7275.00,PHP,IN1002,TYPE2
2300171502,2020-07-11,MOB,MOBILE,5081.50,PHP,IN1004,TYPE4
7088673179,2020-05-10,246,STORE,1079.25,PHP,IN1003,TYPE3
7177512626,2020-05-22,288,STORE,1540.75,PHP,IN1005,TYPE5
3493486962,2020-05-08,976,STORE,9322.75,PHP,IN1002,TYPE2
1178821062,2020-07-28,MOB,MOBILE,9304.25,PHP,IN1001,TYPE1
2460395606,2020-04-11,MOB,MOBILE,4459.75,PHP,IN1004,TYPE4
9561577163,2020-11-09,727,STORE,1863.50,PHP,IN1004,TYPE4
5080813456,2020-06-18,866,STORE,2231.50,PHP,IN1001,TYPE1
5439603041,2020-10-09,MOB,MOBILE,554.00,PHP,IN1002,TYPE2
9618387274,2020-08-10,874,STORE,1075.50,PHP,IN1003,TYPE3
1789829116,2020-06-30,433,STORE,2423.00,PHP,IN1001,TYPE1
9004428722,2020-06-02,MOB,MOBILE,1323.75,PHP,IN1005,TYPE5
3268441498,2020-07-04,MOB,MOBILE,5490.75,PHP,IN1001,TYPE1
7700858608,2020-01-17,MOB,MOBILE,8355.50,PHP,IN1003,TYPE3
9845996239,2020-04-27,MOB,MOBILE,3587.00,PHP,IN1003,TYPE3
2303341613,2020-02-14,MOB,MOBILE,6497.00,PHP,IN1001,TYPE1
2997065977,2020-09-08,519,STORE,1822.00,PHP,IN1005,TYPE5
0459110068,2020-03-09,321,STORE,5825.50,PHP,IN1003,TYPE3
0467684558,2020-12-09,247,STORE,4452.50,PHP,IN1004,TYPE4
7233480501,2020-12-16,376,STORE,6593.50,PHP,IN1005,TYPE5
7058023365,2020-01-08,010,STORE,5538.00,PHP,IN1002,TYPE2
3607146754,2020-11-09,MOB,MOBILE,6841.75,PHP,IN1001,TYPE1
3795479340,2020-02-16,MOB,MOBILE,933.50,PHP,IN1001,TYPE1
5895319359,2020-02-07,540,STORE,3545.25,PHP,IN1002,TYPE2
9828559557,2020-06-23,082,STORE,8032.00,PHP,IN1004,TYPE4
6194645776,2020-06-20,943,STORE,617.50,PHP,IN1003,TYPE3
0172982149,2020-07-14,846,STORE,6956.75,PHP,IN1001,TYPE1
0273027826,2020-02-22,567,STORE,4396.25,PHP,IN1001,TYPE1
2147835602,2020-12-06,858,STORE,6120.50,PHP,IN1002,TYPE2
8288773205,2020-05-02,734,STORE,7415.50,PHP,IN1001,TYPE1
1828210967,2020-03-07,MOB,MOBILE,549.25,PHP,IN1002,TYPE2
3393307741,2020-07-06,702,STORE,5964.00,PHP,IN1003,TYPE3
9252232650,2020-01-19,MOB,MOBILE,8948.50,PHP,IN1002,TYPE2
5090119701,2020-12-25,663,STORE,6597.75,PHP,IN1001,TYPE1
0739585510,2020-04-27,045,STORE,6649.00,PHP,IN1005,TYPE5
7255414621,2020-11-16,MOB,MOBILE,6282.25,PHP,IN1001,TYPE1
6804291178,2020-05-30,783,STORE,4456.00,PHP,IN1004,TYPE4
8498218529,2020-12-25,MOB,MOBILE,3389.25,PHP,IN1004,TYPE4
5857775661,2020-06-08,MOB,MOBILE,7330.75,PHP,IN1004,TYPE4
4883773671,2020-12-06,MOB,MOBILE,2648.00,PHP,IN1005,TYPE5
3469996449,2020-07-10,480,STORE,9395.75,PHP,IN1004,TYPE4
8821870635,2020-09-18,MOB,MOBILE,5956.00,PHP,IN1001,TYPE1
